model,repeat,fold,roc_auc,pr_auc
tfidf,0,0,0.49951471576154594,0.08390931765135808
tfidf,0,1,0.5029289056899701,0.10071755107078872
tfidf,0,2,0.5222937062946772,0.11518516791702695
tfidf,0,3,0.5304974772944203,0.11706383209929162
tfidf,0,4,0.5068252249632175,0.1149472497965354
